"","MSSubClass","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LandSlope","Neighborhood","Condition2","OverallQual","OverallCond","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","MiscVal","SaleType","SaleCondition","SalePrice","TotalSF","HouseAge","Remodeled","NewHouse","GarageAge","SoldInSummer"
"459","PUDNew",44,7390,"Pave",3,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Bad","Bad","BrkFace",308,5,3,"PC",5,3,1,6,800,1,0,1084,1884,"GasA",5,"Y",5,1884,0,0,1884,1,0,2,0,2,1,5,6,8,1,"Gd","Good",3,2,649,3,3,3,231,90,0,0,0,0,0,"New","New",320000,3768,1,1,0,1,1
"460","PUDNew",48,6472,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",9,5,"CompShg","Good","Good","BrkFace",500,5,3,"PC",5,3,1,1,0,1,0,1451,1451,"GasA",5,"Y",5,1456,0,0,1456,0,0,2,0,2,1,5,6,8,1,"Gd","Good",2,2,539,3,3,3,192,42,0,0,0,0,0,"Old","Old",248500,2907,1,0,0,1,0
"461","1StNew",129,16770,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Good","Good","BrkFace",270,4,3,"PC",5,3,4,6,1196,1,0,516,1712,"GasA",5,"Y",5,1712,0,0,1712,1,0,2,0,3,1,4,8,8,1,"Gd","Good",2,3,701,3,3,3,218,183,0,0,0,0,0,"Old","Old",286500,3424,7,1,0,7,0
"462","PUDNew",48,6240,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",8,5,"CompShg","Bad","Bad","BrkFace",176,4,3,"PC",4,3,1,6,863,1,0,461,1324,"GasA",5,"Y",5,1324,0,0,1324,1,0,2,0,2,1,4,6,8,1,"Gd","Good",3,2,550,3,3,3,192,38,0,0,0,0,0,"Old","Old",254000,2648,3,0,0,3,0
"463","PUDNew",48,3480,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Good","Stone",163,4,3,"PC",4,3,1,1,0,1,0,1405,1405,"GasA",5,"Y",5,1405,0,0,1405,0,0,2,0,2,1,4,6,8,1,"TA","Good",2,2,478,3,3,3,148,36,0,0,0,0,0,"Old","Old",173000,2810,6,0,0,6,0
"464","PUD",36,2268,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Bad","Stone",106,4,3,"PC",4,3,1,6,567,1,0,197,764,"GasA",5,"Y",5,764,862,0,1626,0,0,2,0,2,1,4,6,8,0,"None","Good",2,2,474,3,3,3,0,27,0,0,0,0,0,"Old","Old",173000,2390,6,1,0,6,1
"465","2StNew",63,10928,"Pave",4,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,4,1,1,0,1,0,728,728,"GasA",5,"Y",5,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,"Gd","Good",3,2,390,3,3,3,100,0,0,0,0,0,0,"Old","Old",184000,2184,4,0,0,4,1
"466","2StNew",57,8918,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,3,1,0,1,0,745,745,"GasA",5,"Y",5,745,745,0,1490,0,0,2,1,3,1,4,7,8,1,"Gd","Good",3,2,392,3,3,3,36,20,0,0,0,0,0,"Old","Old",167800,2235,4,1,0,4,1
"467","2StNew",149,12589,"Pave",2,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,742,742,"GasA",5,"Y",5,742,742,0,1484,0,0,2,1,3,1,4,8,8,1,"Gd","Good",3,2,390,3,3,3,36,24,0,0,0,0,0,"Old","Old",174000,2226,4,0,0,4,1
"468","2StNew",122,11911,"Pave",2,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,3,1,0,1,0,684,684,"GasA",5,"Y",5,684,876,0,1560,0,0,2,1,3,1,4,6,8,1,"Gd","Good",3,2,400,3,3,3,100,38,0,0,0,0,0,"Old","Old",174000,2244,4,0,0,4,0
"469","PUDNew",53,3684,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",130,4,3,"PC",4,3,1,1,0,1,0,1373,1373,"GasA",5,"Y",5,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,"TA","Good",3,3,660,3,3,3,143,20,0,0,0,0,0,"Old","Old",174000,2928,2,0,0,2,1
"470","PUDNew",51,3635,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",130,4,3,"PC",4,3,1,5,988,1,0,398,1386,"GasA",5,"Y",5,1569,0,0,1569,0,1,2,0,1,1,4,7,8,1,"TA","Good",2,3,660,3,3,3,143,20,0,0,0,0,0,"Old","Old",175900,2955,2,0,0,2,1
"471","PUDNew",43,3182,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",16,4,3,"PC",4,3,3,6,16,1,0,1357,1373,"GasA",5,"Y",5,1555,0,0,1555,0,0,2,0,2,1,4,7,8,1,"TA","Good",3,2,430,3,3,3,143,20,0,0,0,0,0,"Old","Old",192500,2928,4,1,0,4,1
"472","PUDNew",43,3182,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",16,4,3,"PC",4,3,1,6,16,1,0,1330,1346,"GasA",5,"Y",5,1504,0,0,1504,0,0,2,0,1,1,4,7,8,1,"Gd","Good",3,2,457,3,3,3,156,0,0,0,0,0,0,"Old","Old",181000,2850,4,1,0,4,1
"473","PUDNew",43,3182,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",16,4,3,"PC",4,3,3,6,16,1,0,1204,1220,"GasA",5,"Y",5,1220,0,0,1220,0,0,2,0,2,1,4,5,8,1,"Gd","Good",3,2,397,3,3,3,100,16,0,0,0,0,0,"Old","Old",180000,2440,4,1,0,4,0
"474","PUDNew",43,3182,"Pave",4,"Lvl","AllPub",3,"Blmngtn","Norm",7,5,"CompShg","Good","Good","BrkFace",11,4,3,"PC",4,3,1,6,16,1,0,1129,1145,"GasA",5,"Y",5,1145,0,0,1145,0,0,2,0,2,1,4,5,8,1,"Gd","Good",3,2,397,3,3,3,100,16,0,0,0,0,0,"Old","Old",160200,2290,4,1,0,4,0
"475","2StNew",71,7795,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,425,1,0,291,716,"GasA",5,"Y",5,716,716,0,1432,1,0,2,1,3,1,4,6,8,1,"Gd","Good",3,2,432,3,3,3,100,51,0,0,0,0,0,"Old","Old",188500,2148,5,1,0,5,1
"476","2StNew",0,8068,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,1010,1010,"GasA",5,"Y",5,1010,1257,0,2267,0,0,2,1,4,1,4,8,8,1,"TA","Good",2,2,390,3,3,3,120,46,0,0,0,0,0,"Old","Old",200000,3277,7,0,0,7,0
"477","Split",59,9434,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Bad","Bad","None",0,4,3,"PC",4,3,2,1,0,1,0,384,384,"GasA",5,"Y",5,744,630,0,1374,0,0,2,1,3,1,4,6,8,1,"Gd","Good",3,2,400,3,3,3,100,0,0,0,0,0,0,"Old","Old",170000,1758,5,1,0,5,0
"478","2StNew",62,7984,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","BrkFace",200,4,3,"PC",4,3,1,1,0,1,0,868,868,"GasA",5,"Y",5,868,762,0,1630,0,0,2,1,3,1,4,7,8,1,"Gd","Good",3,2,436,3,3,3,120,48,0,0,0,0,0,"Old","Old",189500,2498,5,1,0,5,0
"479","Split",0,7750,"Pave",4,"Lvl","AllPub",3,"Gilbert","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,353,1,0,55,408,"GasA",5,"Y",5,779,640,0,1419,1,0,2,1,3,1,4,7,8,1,"TA","Good",3,2,527,3,3,3,120,0,0,0,0,0,0,"Old","Old",184100,1827,7,0,0,7,0
"480","2StNew",61,10125,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,2,1,0,1,0,846,846,"GasA",5,"Y",5,846,748,0,1594,0,0,2,1,3,1,4,7,8,1,"Gd","Good",3,2,434,3,3,3,300,48,0,0,0,0,0,"Old","Old",195500,2440,5,0,0,5,1
"481","2StNew",0,8965,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,652,1,0,130,782,"GasA",5,"Y",5,806,683,0,1489,1,0,2,1,3,1,4,8,8,1,"Gd","Good",3,2,400,3,3,3,0,75,0,0,0,0,0,"Old","Old",192000,2271,6,0,0,6,1
"482","2StNew",0,8174,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,494,1,0,204,698,"GasA",5,"Y",5,698,644,0,1342,1,0,2,1,3,1,4,7,8,1,"TA","Good",3,2,393,3,3,3,100,56,0,0,0,0,0,"Old","Old",178000,2040,6,0,0,6,1
"483","PUDNew",34,5063,"Pave",4,"Lvl","AllPub",3,"NridgHt","Norm",7,5,"CompShg","Good","Good","Stone",166,4,3,"PC",4,3,1,6,904,1,0,410,1314,"GasA",5,"Y",5,1314,0,0,1314,1,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,626,3,3,3,172,62,0,0,0,0,0,"Old","Old",207500,2628,2,1,0,1,0
"484","2StNew",0,8795,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,300,1,0,652,952,"GasA",5,"Y",5,980,1276,0,2256,0,0,2,1,4,1,4,8,8,1,"TA","Good",3,2,554,3,3,3,224,54,0,0,0,0,0,"Old","Old",236000,3208,9,0,0,9,0
"485","2StNew",0,12891,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",5,3,1,6,651,1,0,219,870,"GasA",5,"Y",5,878,1126,0,2004,1,0,2,1,4,1,4,8,8,1,"Gd","Good",3,3,644,3,3,3,0,48,0,0,0,0,0,"Old","Old",257500,2874,7,0,0,7,1
"486","2StNew",0,12224,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","BrkFace",40,4,3,"PC",4,3,1,6,695,1,0,297,992,"GasA",5,"Y",5,1022,1032,0,2054,1,0,2,1,3,1,4,7,8,1,"TA","Good",2,2,390,3,3,3,24,48,0,0,0,0,0,"Old","Old",244000,3046,9,0,0,9,1
"487","Split",61,9734,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,2,6,241,3,113,30,384,"GasA",5,"Y",5,744,630,0,1374,0,0,2,1,3,1,4,7,8,0,"None","Good",3,2,400,3,3,3,0,0,0,0,0,0,0,"Old","Old",167000,1758,5,0,0,5,1
"488","2StNew",60,8123,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","BrkFace",16,3,3,"PC",4,3,1,1,0,1,0,982,982,"GasA",5,"Y",5,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,"TA","Good",3,2,463,3,3,3,100,63,0,0,0,0,0,"Old","Old",179000,2782,9,0,0,9,1
"489","2StNew",42,8433,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,3,3,"PC",4,3,1,6,683,1,0,111,794,"GasA",5,"Y",5,819,695,0,1514,1,0,2,1,3,1,3,7,8,1,"TA","Good",3,2,394,3,3,3,0,72,0,0,0,0,0,"Old","Old",190000,2308,9,0,0,9,1
"490","Split",62,7750,"Pave",4,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","None",0,3,3,"PC",4,3,1,1,0,1,0,384,384,"GasA",5,"Y",5,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,"TA","Good",2,2,400,3,3,3,0,0,0,0,0,0,0,"Old","Old",156000,1814,10,1,0,10,0
"491","2StNew",0,15896,"Pave",2,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","BrkFace",210,4,3,"PC",4,3,1,5,913,1,0,264,1177,"GasA",5,"Y",5,1223,1089,0,2312,1,0,2,1,4,1,4,8,8,1,"TA","Good",3,3,658,3,3,3,298,0,0,0,0,0,0,"Old","Old",245000,3489,10,0,0,10,1
"492","2StNew",0,24682,"Pave",1,"Lvl","AllPub",3,"Gilbert","Norm",6,5,"CompShg","Good","Good","None",0,3,3,"PC",4,3,1,1,0,1,0,841,841,"GasA",5,"Y",5,892,783,0,1675,0,0,2,1,3,1,3,7,8,1,"TA","Good",3,2,502,3,3,3,0,103,0,0,0,0,0,"Old","Old",181000,2516,10,0,0,10,1
"493","2StNew",0,8755,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,5,"CompShg","Good","Good","BrkFace",298,4,3,"PC",4,3,1,5,772,1,0,220,992,"GasA",5,"Y",5,1022,1038,0,2060,1,0,2,1,3,1,4,8,8,1,"TA","Good",2,2,390,3,3,3,0,0,0,168,0,0,0,"Old","Old",214000,3052,10,0,0,10,1
"494","Split",64,7848,"Pave",3,"Lvl","AllPub",3,"Gilbert","Norm",7,6,"CompShg","Good","Good","None",0,3,3,"PC",3,3,1,1,0,1,0,384,384,"GasA",5,"Y",5,774,656,0,1430,0,0,2,1,3,1,3,7,8,1,"TA","Good",3,2,410,3,3,3,0,0,0,0,0,0,0,"Old","Old",168000,1814,10,0,0,10,1
"495","2StNew",82,9430,"Pave",4,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Good","Good","BrkFace",673,4,3,"PC",4,3,2,6,1163,1,0,89,1252,"GasA",5,"Y",5,1268,1097,0,2365,1,0,2,1,3,1,4,8,8,1,"Gd","Good",2,3,856,3,3,3,0,128,0,0,180,0,0,"Old","Old",337000,3617,10,0,0,10,1
"496","2StNew",174,15138,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Good","Good","BrkFace",506,4,3,"PC",4,3,1,6,689,1,0,773,1462,"GasA",5,"Y",5,1490,1304,0,2794,1,0,2,1,4,1,5,9,8,1,"TA","Good",3,3,810,3,3,3,0,146,202,0,0,0,0,"Old","Old",403000,4256,14,1,0,14,1
"497","2StNew",106,12720,"Pave",4,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Good","Good","BrkFace",150,4,3,"PC",4,3,2,6,1173,1,0,282,1455,"GasA",5,"Y",5,1466,1221,0,2687,1,0,2,1,4,1,4,10,8,2,"TA","Good",2,3,810,3,3,3,252,30,0,0,0,0,0,"Old","Old",327000,4142,9,0,0,9,0
"498","2StNew",0,16545,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Good","Good","BrkFace",731,4,3,"PC",4,3,2,6,781,1,0,503,1284,"GasA",5,"Y",5,1310,1140,0,2450,1,0,2,1,3,1,4,7,8,1,"TA","Good",3,3,1069,3,3,3,0,126,0,0,0,0,0,"Old","Old",340000,3734,11,0,0,11,1
"499","2StNew",98,12203,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Good","Good","BrkFace",975,4,3,"PC",4,3,1,6,854,1,0,371,1225,"GasA",5,"Y",5,1276,1336,0,2612,1,0,2,1,4,1,4,8,8,1,"TA","Good",3,3,676,3,3,3,250,0,0,0,0,0,0,"Old","Old",336000,3837,11,1,0,11,1
"500","2StNew",79,10208,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",7,5,"CompShg","Good","Good","BrkFace",921,4,3,"PC",4,3,1,1,0,1,0,1264,1264,"GasA",5,"Y",5,1277,1067,0,2344,0,0,2,1,3,1,4,7,8,1,"TA","Good",2,3,889,3,3,3,220,0,0,0,0,0,0,"Old","Old",265000,3608,13,1,0,13,1
"501","1StNew",0,10750,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Bad","Bad","BrkFace",634,4,3,"PC",4,3,3,4,236,6,1526,262,2024,"GasA",5,"Y",5,2063,0,0,2063,1,0,2,0,3,1,4,7,8,2,"Gd","Good",3,3,815,3,3,3,182,56,0,0,0,0,0,"Old","Old",315000,4087,15,1,0,15,1
"502","2StNew",90,9900,"Pave",4,"Low","AllPub",2,"NoRidge","Norm",7,5,"CompShg","Bad","Bad","BrkFace",256,4,3,"PC",4,3,4,6,987,1,0,360,1347,"GasA",5,"Y",5,1372,1274,0,2646,1,0,2,1,4,1,4,9,8,1,"TA","Good",2,3,656,3,3,3,340,60,144,0,0,0,0,"Old","Old",260000,3993,16,0,0,16,0
"503","2StNew",79,9085,"Pave",4,"Lvl","AllPub",3,"NoRidge","Norm",7,5,"CompShg","Good","Good","BrkFace",286,4,3,"PC",4,3,1,6,816,1,0,254,1070,"GasA",5,"Y",5,1094,967,0,2061,1,0,2,1,3,1,4,7,8,1,"TA","Good",3,2,647,3,3,3,296,102,209,0,0,0,0,"Old","Old",260000,3131,14,1,0,14,0
"504","2StNew",0,11692,"Pave",3,"Lvl","AllPub",3,"NoRidge","Norm",8,5,"CompShg","Bad","Bad","BrkFace",372,4,3,"PC",4,3,1,6,624,1,0,549,1173,"GasA",5,"Y",5,1215,1017,0,2232,1,0,2,1,3,1,4,8,8,1,"TA","Good",2,2,623,3,3,3,173,165,0,0,0,0,0,"Old","Old",263550,3405,16,1,0,16,0
"505","2StNew",52,46589,"Pave",2,"Lvl","AllPub",3,"NoRidge","Norm",8,7,"CompShg","Good","Good","BrkFace",528,4,3,"PC",4,4,1,6,1361,3,180,88,1629,"GasA",5,"Y",5,1686,762,0,2448,1,0,2,1,4,1,4,8,8,1,"TA","Good",2,3,711,3,3,3,517,76,0,0,0,0,0,"Old","Old",402000,4077,15,1,0,15,1
"506","2StNew",0,29959,"Pave",2,"Lvl","AllPub",3,"NoRidge","Norm",7,6,"CompShg","Bad","Bad","None",0,4,3,"PC",4,3,1,6,595,1,0,378,973,"GasA",5,"Y",5,979,871,0,1850,0,0,2,1,3,1,4,7,8,1,"Gd","Good",3,2,467,3,3,3,168,98,0,0,0,0,0,"Old","Old",248000,2823,15,0,0,15,0
"507","1StNew",74,9612,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",72,4,3,"PC",4,3,1,1,0,1,0,1468,1468,"GasA",5,"Y",5,1468,0,0,1468,0,0,2,0,3,1,4,6,8,1,"Gd","Good",3,3,898,3,3,3,210,150,0,0,0,0,0,"New","New",244600,2936,1,1,0,1,0
"508","1StNew",86,11194,"Pave",3,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",240,4,3,"PC",4,3,2,1,0,1,0,1696,1696,"GasA",5,"Y",5,1696,0,0,1696,0,0,2,0,3,1,4,7,8,0,"None","Good",2,3,972,3,3,3,120,56,0,0,0,0,0,"Old","Old",275000,3392,1,0,0,1,0
"509","1StNew",78,10206,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","BrkFace",294,4,3,"PC",4,3,1,1,0,1,0,1614,1614,"GasA",5,"Y",5,1658,0,0,1658,0,0,2,1,3,1,4,7,8,1,"Gd","Good",3,3,726,3,3,3,144,44,0,0,0,0,0,"Old","Old",257500,3272,1,0,0,1,0
"510","1StNew",78,9262,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Bad","Stone",194,4,3,"PC",4,3,1,1,0,1,0,1573,1573,"GasA",5,"Y",5,1578,0,0,1578,0,0,2,0,3,1,5,7,8,1,"Gd","Good",3,3,840,3,3,3,0,36,0,0,0,0,0,"New","New",287090,3151,1,1,0,1,1
"511","1StNew",85,10130,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",260,4,3,"PC",4,3,3,6,1294,1,0,408,1702,"GasA",5,"Y",5,1702,0,0,1702,1,0,2,0,3,1,4,7,8,1,"Gd","Good",2,3,844,3,3,3,0,69,0,0,0,0,0,"Old","Old",275500,3404,2,0,0,2,0
"512","1StNew",76,9139,"Pave",3,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",206,4,3,"PC",5,3,3,6,379,1,0,1043,1422,"GasA",5,"Y",5,1432,0,0,1432,0,0,2,0,3,1,4,7,8,1,"Gd","Good",3,2,492,3,3,3,297,50,0,0,0,0,0,"Old","Old",245000,2854,3,0,0,3,0
"513","2StNew",75,9675,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,2,6,341,1,0,772,1113,"GasA",5,"Y",5,1113,858,0,1971,0,0,2,1,3,1,4,8,8,1,"Gd","Good",2,2,689,3,3,3,0,48,0,0,0,0,0,"Old","Old",253000,3084,4,0,0,4,0
"514","1StNew",85,11128,"Pave",4,"Lvl","AllPub",3,"Somerst","PosN",9,5,"CompShg","Good","Good","Stone",198,5,3,"PC",5,3,4,6,2158,1,0,300,2458,"GasA",5,"Y",5,2490,0,0,2490,1,0,2,0,2,1,5,9,8,2,"Gd","Good",3,3,795,3,3,3,70,226,0,0,0,0,0,"Old","Old",468000,4948,4,1,0,4,0
"515","2StNew",72,8640,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",7,5,"CompShg","Good","Good","None",0,3,3,"PC",4,3,1,6,822,1,0,78,900,"GasA",5,"Y",5,932,920,0,1852,1,0,2,1,3,1,4,7,8,1,"TA","Good",2,2,644,3,3,3,168,108,0,0,0,0,0,"New","New",252678,2752,0,0,1,1,1
"516","2StNew",75,9000,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,768,768,"GasA",5,"Y",5,786,804,0,1590,0,0,2,1,3,1,4,6,8,0,"None","Good",2,2,676,3,3,3,0,30,0,0,0,0,0,"Old","Old",210000,2358,1,0,0,1,1
"517","1StNew",75,7862,"Pave",3,"Lvl","AllPub",3,"Somerst","Norm",6,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,6,27,1,0,1191,1218,"GasA",5,"Y",5,1218,0,0,1218,0,0,2,0,2,1,4,4,8,0,"None","Good",3,2,676,3,3,3,0,102,0,0,0,0,0,"New","New",208300,2436,0,0,1,1,0
"518","1StNew",90,7993,"Pave",3,"Lvl","AllPub",3,"Somerst","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",5,3,1,1,0,1,0,1436,1436,"GasA",5,"Y",5,1436,0,0,1436,0,0,2,0,3,1,4,6,8,0,"None","Good",3,2,529,3,3,3,0,121,0,0,0,0,0,"New","New",225000,2872,1,1,0,1,0
"519","1StNew",72,8640,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Bad","Stone",72,4,3,"PC",4,3,2,6,936,1,0,364,1300,"GasA",5,"Y",5,1314,0,0,1314,1,0,2,0,3,1,4,6,8,0,"None","Good",2,2,552,3,3,3,135,112,0,0,0,0,0,"New","New",229456,2614,0,0,1,1,0
"520","1StNew",72,8640,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",7,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,1,1,0,1,0,1402,1402,"GasA",5,"Y",5,1402,0,0,1402,0,0,2,0,3,1,4,7,8,0,"None","Good",2,2,625,3,3,3,205,126,0,0,0,0,0,"Old","Old",229800,2804,1,0,0,1,1
"521","1StNew",112,12606,"Pave",3,"Lvl","AllPub",3,"Somerst","Norm",9,5,"CompShg","Good","Good","Stone",120,4,3,"PC",4,3,3,1,0,1,0,1530,1530,"GasA",5,"Y",5,1530,0,0,1530,0,0,2,0,3,1,4,7,8,1,"Gd","Good",2,3,984,3,3,3,212,136,0,0,0,0,0,"Old","Old",250000,3060,2,1,0,1,1
"522","1StNew",85,9187,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",9,5,"CompShg","Good","Bad","Stone",162,5,3,"PC",5,3,2,6,1121,1,0,645,1766,"GasA",5,"Y",5,1766,0,0,1766,1,0,2,1,2,1,5,7,8,1,"Gd","Good",3,3,478,3,3,3,195,130,0,0,0,0,0,"New","New",370878,3532,0,0,1,1,0
"523","1StNew",75,7500,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",238,4,3,"PC",4,3,1,6,24,1,0,1348,1372,"GasA",5,"Y",5,1448,0,0,1448,0,0,2,0,2,1,4,6,8,1,"Gd","Good",2,2,692,3,3,3,0,140,0,0,0,0,0,"Old","Old",238500,2820,3,1,0,3,1
"524","2StNew",85,11003,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",10,5,"CompShg","Good","Good","Stone",160,5,3,"PC",5,3,3,6,765,1,0,252,1017,"GasA",5,"Y",5,1026,981,0,2007,1,0,2,1,3,1,5,10,8,1,"Ex","Good",3,3,812,3,3,3,168,52,0,0,0,0,0,"Old","Old",310000,3024,1,0,0,1,0
"525","2StNew",84,10603,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","Stone",121,4,3,"PC",5,4,1,6,682,1,0,218,900,"GasA",5,"Y",5,909,886,0,1795,1,0,2,1,3,1,4,8,8,1,"Gd","Good",3,3,782,3,3,3,168,45,0,0,0,0,0,"Old","Old",270000,2695,3,0,0,3,1
"526","2StNew",85,10574,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","None",0,4,3,"PC",4,3,2,1,0,1,0,1082,1082,"GasA",5,"Y",5,1082,871,0,1953,0,0,2,1,3,1,4,9,8,1,"Gd","Good",2,3,1043,3,3,3,160,50,0,0,0,0,0,"Old","Old",252000,3035,4,1,0,4,1
"527","2StNew",65,8125,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",7,5,"CompShg","Good","Bad","Stone",100,4,3,"PC",4,3,1,6,812,1,0,280,1092,"GasA",5,"Y",5,1112,438,0,1550,1,0,2,0,2,1,4,7,8,0,"None","Good",3,2,438,3,3,3,0,168,0,0,0,0,0,"Old","Old",241000,2642,3,1,0,2,0
"528","1StNew",65,8125,"Pave",4,"Lvl","AllPub",3,"Somerst","Norm",8,5,"CompShg","Good","Good","BrkFace",288,4,3,"PC",4,3,1,1,0,1,0,1836,1836,"GasA",5,"Y",5,1836,0,0,1836,0,0,2,0,3,1,4,8,8,1,"Gd","Good",3,2,517,3,3,3,0,175,0,0,0,0,0,"New","New",264500,3672,1,1,0,1,0
